RootKind	RootId	RootCommanders	RootCompleteness	RootManualFallback	FromKind	FromId	RefKind	RefId	Field	Resolution	Source	Depth	Via
ability	HHWidowMineBurrow	Horner	ability-with-chain	no	ability	HHWidowMineBurrow	unit	HHWidowMineBurrowed	UnitAttr	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/unitdata.xml	1	ability:HHWidowMineBurrow
ability	HHWraithCloak	Horner	ability-with-chain	no	ability	HHWraithCloak	behavior	WraithCloak	BehaviorArray	missing		1	ability:HHWraithCloak
ability	HHWraithCloak	Horner	ability-with-chain	no	ability	HHWraithCloak	button	CloakOn	DefaultButtonFace	missing		1	ability:HHWraithCloak
ability	HHWraithCloak	Horner	ability-with-chain	no	ability	HHWraithCloak	requirement	NotHaveHHWraithPermaCloak	Requirements	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/requirementdata.xml	1	ability:HHWraithCloak
ability	HHWraithCloak	Horner	ability-with-chain	no	ability	HHWraithCloak	behavior	WraithCloak	Behavior	missing		1	ability:HHWraithCloak
ability	HHYamatoShots	Horner	ability-with-chain	no	ability	HHYamatoShots	behavior	HHYamatoShots	BehaviorArray	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/behaviordata.xml	1	ability:HHYamatoShots
ability	HHYamatoShots	Horner	ability-with-chain	no	ability	HHYamatoShots	requirement	HaveHHBattlecruiserYamatoAttacks	Requirements	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/requirementdata.xml	1	ability:HHYamatoShots
ability	HHYamatoShots	Horner	ability-with-chain	no	ability	HHYamatoShots	behavior	HHYamatoShots	Behavior	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/behaviordata.xml	1	ability:HHYamatoShots
ability	HydraliskFrenzy	Kerrigan	ability-minimal	no	ability	HydraliskFrenzy	requirement	HaveFrenzyHydralisk	Requirements	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/requirementdata.xml	1	ability:HydraliskFrenzy
ability	HydraliskFrenzy	Kerrigan	ability-minimal	no	ability	HydraliskFrenzy	validator	CasterIsFiringWeapon	Validator	missing		1	ability:HydraliskFrenzy
ability	HydraliskStetmannMissilePowerOff	Stetmann	ability-minimal	no	ability	HydraliskStetmannMissilePowerOff	requirement	HydraliskStetmannMissilePowerOn	Requirements	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/commanders/egonstetmann.sc2mod/base.sc2data/gamedata/requirementdata.xml	1	ability:HydraliskStetmannMissilePowerOff
ability	HydraliskStetmannMissilePowerOn	Stetmann	ability-minimal	no	ability	HydraliskStetmannMissilePowerOn	requirement	HydraliskStetmannMissilePowerOff	Requirements	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/commanders/egonstetmann.sc2mod/base.sc2data/gamedata/requirementdata.xml	1	ability:HydraliskStetmannMissilePowerOn
ability	ImmortalShakurasShadowCannon	Artanis,Karax	ability-minimal	no	ability	ImmortalShakurasShadowCannon	requirement	HaveShadowCannon	Requirements	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/requirementdata.xml	1	ability:ImmortalShakurasShadowCannon
ability	InfestorStetmannEggLaunch	Stetmann	ability-with-chain	no	ability	InfestorStetmannEggLaunch	effect	InfestorStetmannEggLaunchDistanceSwitch	Effect	xm-dependency	原始mod/Mods/XM/XMStetmann.SC2Mod/Base.SC2Data/GameData/effectdata.xml	1	ability:InfestorStetmannEggLaunch
ability	InfestorStetmannEggLaunch	Stetmann	ability-with-chain	no	ability	InfestorStetmannEggLaunch	unit	InfestedTerran	Unit	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/unitdata.xml	1	ability:InfestorStetmannEggLaunch
ability	InfestorStetmannHealingTentacle	Stetmann	ability-with-chain	no	ability	InfestorStetmannHealingTentacle	requirement	InfestorStetmannRecharge	Requirements	xm-dependency	原始mod/Mods/XM/XMStetmann.SC2Mod/Base.SC2Data/GameData/requirementdata.xml	1	ability:InfestorStetmannHealingTentacle
ability	InfestorStetmannHealingTentacle	Stetmann	ability-with-chain	no	ability	InfestorStetmannHealingTentacle	effect	InfestorStetmannHealingTentacleLM	Effect	xm-dependency	原始mod/Mods/XM/XMStetmann.SC2Mod/Base.SC2Data/GameData/effectdata.xml	1	ability:InfestorStetmannHealingTentacle
ability	InfestorStetmannInfestBuilding	Stetmann	ability-with-chain	no	ability	InfestorStetmannInfestBuilding	effect	InfestorStetmannInfestBuildingCP	Effect	xm-dependency	原始mod/Mods/XM/XMStetmann.SC2Mod/Base.SC2Data/GameData/effectdata.xml	1	ability:InfestorStetmannInfestBuilding
ability	InstantSeekerMissile_BlackOps	Nova	ability-with-chain	no	ability	InstantSeekerMissile_BlackOps	effect	InstantSeekerMissileLaunchMissile	Effect	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:InstantSeekerMissile_BlackOps
ability	KerriganVoidCoopEconDrop	Kerrigan	ability-with-chain	no	ability	KerriganVoidCoopEconDrop	effect	KerriganVoidCoopEconDropCasterAB	Effect	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:KerriganVoidCoopEconDrop
ability	KraithCrashingCharge	Dehaka	ability-with-chain	no	ability	KraithCrashingCharge	effect	DehakaDakrunCrashingChargePlacementCU	Effect	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:KraithCrashingCharge
ability	KraithCrashingCharge	Dehaka	ability-with-chain	no	ability	KraithCrashingCharge	effect	DehakaDakrunCrashingChargeTargetSearch	Effect	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:KraithCrashingCharge
ability	LiberatorAG_BlackOpsTarget	Nova	ability-with-chain	no	ability	LiberatorAG_BlackOpsTarget	effect	Liberator_BlackOpsTargetMorphOrderInitialSet	Effect	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:LiberatorAG_BlackOpsTarget
ability	LockOn	Swann	ability-with-chain	no	ability	LockOn	effect	LockOnInitialSet	Effect	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:LockOn
ability	LurkerStetmannChannelingSpines	Stetmann	ability-with-chain	no	ability	LurkerStetmannChannelingSpines	requirement	HaveLurkerStetmannChannelingSpines	Requirements	xm-dependency	原始mod/Mods/XM/XMStetmann.SC2Mod/Base.SC2Data/GameData/requirementdata.xml	1	ability:LurkerStetmannChannelingSpines
ability	LurkerStetmannChannelingSpines	Stetmann	ability-with-chain	no	ability	LurkerStetmannChannelingSpines	effect	LurkerStetmannChannelingSpinesBurrowSwitch	Effect	xm-dependency	原始mod/Mods/XM/XMStetmann.SC2Mod/Base.SC2Data/GameData/effectdata.xml	1	ability:LurkerStetmannChannelingSpines
ability	LurkerStetmannTunnelingBurst	Stetmann	ability-with-chain	no	ability	LurkerStetmannTunnelingBurst	effect	LurkerStetmannTunnelingBurstMaxRangeSwitch	Effect	xm-dependency	原始mod/Mods/XM/XMStetmann.SC2Mod/Base.SC2Data/GameData/effectdata.xml	1	ability:LurkerStetmannTunnelingBurst
ability	MagrailMunitionsNova	Nova	external-xm-dependency-node	no			ability	MagrailMunitionsNova	profile-root	xm-dependency	原始mod/Mods/XM/XMNova.SC2Mod/Base.SC2Data/GameData/AbilData.xml	0	ability:MagrailMunitionsNova
ability	MammothBreath	Dehaka	ability-with-chain	no	ability	MammothBreath	effect	MammothBreathStartSet	Effect	xm-dependency	原始mod/Mods/XM/XMDehaka.SC2Mod/Base.SC2Data/GameData/EffectData.xml	1	ability:MammothBreath
ability	MammothBreath	Dehaka	ability-with-chain	no	ability	MammothBreath	effect	ChargedBusterSearch	Effect	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:MammothBreath
ability	MarauderMengskAttackSpeedBoost	Mengsk	ability-with-chain	no	ability	MarauderMengskAttackSpeedBoost	requirement	HaveMarauderMengskVeterancyLevel4	Requirements	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	1	ability:MarauderMengskAttackSpeedBoost
ability	MarauderMengskAttackSpeedBoost	Mengsk	ability-with-chain	no	ability	MarauderMengskAttackSpeedBoost	validator	CasterIsFiringWeapon	Validator	missing		1	ability:MarauderMengskAttackSpeedBoost
ability	MarauderMengskAttackSpeedBoost	Mengsk	ability-with-chain	no	ability	MarauderMengskAttackSpeedBoost	effect	MarauderMengskAttackSpeedBoostAB	Effect	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/EffectData.xml	1	ability:MarauderMengskAttackSpeedBoost
ability	MedivacMengskDoubleBeamHeal	Mengsk	ability-with-chain	no	ability	MedivacMengskDoubleBeamHeal	validator	healSmartTargetFilters	Validator	missing		1	ability:MedivacMengskDoubleBeamHeal
ability	MedivacMengskDoubleBeamHeal	Mengsk	ability-with-chain	no	ability	MedivacMengskDoubleBeamHeal	validator	NotWarpingIn	Validator	missing		1	ability:MedivacMengskDoubleBeamHeal
ability	MedivacMengskDoubleBeamHeal	Mengsk	ability-with-chain	no	ability	MedivacMengskDoubleBeamHeal	validator	healCasterMinEnergy	Validator	missing		1	ability:MedivacMengskDoubleBeamHeal
ability	MedivacMengskDoubleBeamHeal	Mengsk	ability-with-chain	no	ability	MedivacMengskDoubleBeamHeal	validator	NotStopping	Validator	missing		1	ability:MedivacMengskDoubleBeamHeal
ability	MedivacMengskDoubleBeamHeal	Mengsk	ability-with-chain	no	ability	MedivacMengskDoubleBeamHeal	effect	MedivacMengskHealInitialSwitch	Effect	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/commanders/arcturusmengsk.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:MedivacMengskDoubleBeamHeal
ability	MedivacMengskDoubleBeamHeal	Mengsk	ability-with-chain	no	ability	MedivacMengskDoubleBeamHeal	effect	MedivacMengskHealLevel1	Effect	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/EffectData.xml	1	ability:MedivacMengskDoubleBeamHeal
ability	MedivacMengskTransport	Mengsk	ability-minimal	no	ability	MedivacMengskTransport	validator	NotWidowMineTarget	Validator	missing		1	ability:MedivacMengskTransport
ability	MedivacMengskTransport	Mengsk	ability-minimal	no	ability	MedivacMengskTransport	effect	MedivacMengskLoadSet	Effect	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/EffectData.xml	1	ability:MedivacMengskTransport
ability	MedivacMengskTransport	Mengsk	ability-minimal	no	ability	MedivacMengskTransport	effect	MedivacMengskUnloadSet	Effect	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/commanders/arcturusmengsk.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:MedivacMengskTransport
ability	MedivacMengskTransport	Mengsk	ability-minimal	no	ability	MedivacMengskTransport	effect	CoopCargoDeathDummy	Effect	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:MedivacMengskTransport
ability	MirageGravitonBeamVoidCampaign	Karax	ability-with-chain	no	ability	MirageGravitonBeamVoidCampaign	validator	IsNotEgg	Validator	missing		1	ability:MirageGravitonBeamVoidCampaign
ability	MirageGravitonBeamVoidCampaign	Karax	ability-with-chain	no	ability	MirageGravitonBeamVoidCampaign	validator	IsNotLarva	Validator	missing		1	ability:MirageGravitonBeamVoidCampaign
ability	MirageGravitonBeamVoidCampaign	Karax	ability-with-chain	no	ability	MirageGravitonBeamVoidCampaign	effect	GravitonBeamVoidCampaign	Effect	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:MirageGravitonBeamVoidCampaign
ability	MorphRoachToRavager	Abathur	ability-with-chain	no	ability	MorphRoachToRavager	requirement	HaveLair	Requirements	missing		1	ability:MorphRoachToRavager
ability	MorphRoachToRavager	Abathur	ability-with-chain	no	ability	MorphRoachToRavager	effect	CopyOrdersRavagerMorph	EffectAttr	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:MorphRoachToRavager
ability	MorphRoachToRavager	Abathur	ability-with-chain	no	ability	MorphRoachToRavager	unit	RavagerAbathurCocoon	Unit	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/unitdata.xml	1	ability:MorphRoachToRavager
ability	MorphRoachToRavager	Abathur	ability-with-chain	no	unit	RavagerAbathur	ability	EvolveToBrutaliskRavager	AbilArray.Link	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	2	ability:MorphRoachToRavager -> unit:RavagerAbathur
ability	MorphRoachToRavager	Abathur	ability-with-chain	no	unit	RavagerAbathur	behavior	AllUnitBehaviorController	BehaviorArray	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/behaviordata.xml	2	ability:MorphRoachToRavager -> unit:RavagerAbathur
ability	MorphRoachToRavager	Abathur	ability-with-chain	no	unit	RavagerAbathur	weapon	RavagerWeapon	WeaponArray.Link	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/weapondata.xml	2	ability:MorphRoachToRavager -> unit:RavagerAbathur
ability	MorphRoachToRavager	Abathur	ability-with-chain	no	unit	RavagerAbathur	ability	EvolveToBrutaliskRavager	AbilCmd	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	2	ability:MorphRoachToRavager -> unit:RavagerAbathur
ability	MorphRoachToRavager	Abathur	ability-with-chain	no	unit	RavagerAbathur	button	CommanderPrestigeAbathurBrutaliskLocked	Face	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	2	ability:MorphRoachToRavager -> unit:RavagerAbathur
ability	MorphRoachToRavager	Abathur	ability-with-chain	no	unit	RavagerAbathur	button	EvolveToBrutalisk	Face	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	2	ability:MorphRoachToRavager -> unit:RavagerAbathur
ability	MorphRoachToRavager	Abathur	ability-with-chain	no	unit	RavagerAbathur	button	BiomassPassive	Face	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	2	ability:MorphRoachToRavager -> unit:RavagerAbathur
ability	MorphRoachToRavager	Abathur	ability-with-chain	no	unit	RavagerAbathur	requirement	BiomassBuffVisible	Requirements	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/requirementdata.xml	2	ability:MorphRoachToRavager -> unit:RavagerAbathur
ability	MorphRoachToRavager	Abathur	ability-with-chain	no	ability	BurrowRavagerAbathurDown	unit	RavagerAbathurBurrowed	UnitAttr	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/unitdata.xml	3	ability:MorphRoachToRavager -> unit:RavagerAbathur -> ability:BurrowRavagerAbathurDown
ability	MorphRoachToRavager	Abathur	ability-with-chain	no	ability	RavagerAbathurCorrosiveBile	effect	RavagerCorrosiveBileAoeLaunchSet	Effect	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	3	ability:MorphRoachToRavager -> unit:RavagerAbathur -> ability:RavagerAbathurCorrosiveBile
ability	MorphRoachToRavager	Abathur	ability-with-chain	no	ability	RavagerAbathurCorrosiveBile	effect	RavagerCorrosiveBileAoeCursorDummy	Effect	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	3	ability:MorphRoachToRavager -> unit:RavagerAbathur -> ability:RavagerAbathurCorrosiveBile
ability	MorphRoachToRavager	Abathur	ability-with-chain	no	ability	AbathurDeepTunnelImproved	requirement	HaveAbathurImpalerDeepTunnelImproved	Requirements	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/requirementdata.xml	3	ability:MorphRoachToRavager -> unit:RavagerAbathur -> ability:AbathurDeepTunnelImproved
ability	MorphRoachToRavager	Abathur	ability-with-chain	no	ability	AbathurDeepTunnelImproved	effect	AbathurDeepTunnelCU	Effect	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	3	ability:MorphRoachToRavager -> unit:RavagerAbathur -> ability:AbathurDeepTunnelImproved
ability	MorphRoachVileToRavager	Abathur	ability-with-chain	no	ability	MorphRoachVileToRavager	requirement	HaveLair	Requirements	missing		1	ability:MorphRoachVileToRavager
ability	MorphRoachVileToRavager	Abathur	ability-with-chain	no	ability	MorphRoachVileToRavager	effect	CopyOrdersRavagerMorph	EffectAttr	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:MorphRoachVileToRavager
ability	MorphRoachVileToRavager	Abathur	ability-with-chain	no	ability	MorphRoachVileToRavager	unit	RavagerVileAbathurCocoon	Unit	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/unitdata.xml	1	ability:MorphRoachVileToRavager
ability	MorphRoachVileToRavager	Abathur	ability-with-chain	no	unit	RavagerAbathur	ability	EvolveToBrutaliskRavager	AbilArray.Link	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	2	ability:MorphRoachVileToRavager -> unit:RavagerAbathur
ability	MorphRoachVileToRavager	Abathur	ability-with-chain	no	unit	RavagerAbathur	behavior	AllUnitBehaviorController	BehaviorArray	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/behaviordata.xml	2	ability:MorphRoachVileToRavager -> unit:RavagerAbathur
ability	MorphRoachVileToRavager	Abathur	ability-with-chain	no	unit	RavagerAbathur	weapon	RavagerWeapon	WeaponArray.Link	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/weapondata.xml	2	ability:MorphRoachVileToRavager -> unit:RavagerAbathur
ability	MorphRoachVileToRavager	Abathur	ability-with-chain	no	unit	RavagerAbathur	ability	EvolveToBrutaliskRavager	AbilCmd	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	2	ability:MorphRoachVileToRavager -> unit:RavagerAbathur
ability	MorphRoachVileToRavager	Abathur	ability-with-chain	no	unit	RavagerAbathur	button	CommanderPrestigeAbathurBrutaliskLocked	Face	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	2	ability:MorphRoachVileToRavager -> unit:RavagerAbathur
ability	MorphRoachVileToRavager	Abathur	ability-with-chain	no	unit	RavagerAbathur	button	EvolveToBrutalisk	Face	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	2	ability:MorphRoachVileToRavager -> unit:RavagerAbathur
ability	MorphRoachVileToRavager	Abathur	ability-with-chain	no	unit	RavagerAbathur	button	BiomassPassive	Face	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	2	ability:MorphRoachVileToRavager -> unit:RavagerAbathur
ability	MorphRoachVileToRavager	Abathur	ability-with-chain	no	unit	RavagerAbathur	requirement	BiomassBuffVisible	Requirements	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/requirementdata.xml	2	ability:MorphRoachVileToRavager -> unit:RavagerAbathur
ability	MorphRoachVileToRavager	Abathur	ability-with-chain	no	ability	BurrowRavagerAbathurDown	unit	RavagerAbathurBurrowed	UnitAttr	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/unitdata.xml	3	ability:MorphRoachVileToRavager -> unit:RavagerAbathur -> ability:BurrowRavagerAbathurDown
ability	MorphRoachVileToRavager	Abathur	ability-with-chain	no	ability	RavagerAbathurCorrosiveBile	effect	RavagerCorrosiveBileAoeLaunchSet	Effect	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	3	ability:MorphRoachVileToRavager -> unit:RavagerAbathur -> ability:RavagerAbathurCorrosiveBile
ability	MorphRoachVileToRavager	Abathur	ability-with-chain	no	ability	RavagerAbathurCorrosiveBile	effect	RavagerCorrosiveBileAoeCursorDummy	Effect	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	3	ability:MorphRoachVileToRavager -> unit:RavagerAbathur -> ability:RavagerAbathurCorrosiveBile
ability	MorphRoachVileToRavager	Abathur	ability-with-chain	no	ability	AbathurDeepTunnelImproved	requirement	HaveAbathurImpalerDeepTunnelImproved	Requirements	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/requirementdata.xml	3	ability:MorphRoachVileToRavager -> unit:RavagerAbathur -> ability:AbathurDeepTunnelImproved
ability	MorphRoachVileToRavager	Abathur	ability-with-chain	no	ability	AbathurDeepTunnelImproved	effect	AbathurDeepTunnelCU	Effect	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	3	ability:MorphRoachVileToRavager -> unit:RavagerAbathur -> ability:AbathurDeepTunnelImproved
ability	MorphToBanelingStetmann	Stetmann	ability-with-chain	no	ability	MorphToBanelingStetmann	requirement	HaveBanelingNestStetmann	Requirements	xm-dependency	原始mod/Mods/XM/XMStetmann.SC2Mod/Base.SC2Data/GameData/requirementdata.xml	1	ability:MorphToBanelingStetmann
ability	MorphToBanelingStetmann	Stetmann	ability-with-chain	no	ability	MorphToBanelingStetmann	effect	PostMorphHeal	Effect	missing		1	ability:MorphToBanelingStetmann
ability	MorphToBanelingStetmann	Stetmann	ability-with-chain	no	ability	MorphToBanelingStetmann	unit	BanelingStetmannCocoon	UnitAttr	xm-dependency	原始mod/Mods/XM/XMStetmann.SC2Mod/Base.SC2Data/GameData/unitdata.xml	1	ability:MorphToBanelingStetmann
ability	MorphToBanelingStetmann	Stetmann	ability-with-chain	no	ability	MorphToBanelingStetmann	unit	BanelingStetmann	UnitAttr	xm-dependency	原始mod/Mods/XM/XMStetmann.SC2Mod/Base.SC2Data/GameData/unitdata.xml	1	ability:MorphToBanelingStetmann
ability	MorphToCBroodLordStetmann	Stetmann	ability-with-chain	no	ability	MorphToCBroodLordStetmann	requirement	HaveGreaterSpireStetmann	Requirements	xm-dependency	原始mod/Mods/XM/XMStetmann.SC2Mod/Base.SC2Data/GameData/requirementdata.xml	1	ability:MorphToCBroodLordStetmann
ability	MorphToCBroodLordStetmann	Stetmann	ability-with-chain	no	ability	MorphToCBroodLordStetmann	effect	PostMorphHeal	Effect	missing		1	ability:MorphToCBroodLordStetmann
ability	MorphToCBroodLordStetmann	Stetmann	ability-with-chain	no	ability	MorphToCBroodLordStetmann	unit	BroodLordStetmannCocoon	UnitAttr	xm-dependency	原始mod/Mods/XM/XMStetmann.SC2Mod/Base.SC2Data/GameData/unitdata.xml	1	ability:MorphToCBroodLordStetmann
ability	MorphToCBroodLordStetmann	Stetmann	ability-with-chain	no	ability	MorphToCBroodLordStetmann	unit	BroodLordStetmann	UnitAttr	xm-dependency	原始mod/Mods/XM/XMStetmann.SC2Mod/Base.SC2Data/GameData/unitdata.xml	1	ability:MorphToCBroodLordStetmann
ability	MorphToHellionBlackOps	Nova	ability-with-chain	no	ability	MorphToHellionBlackOps	unit	HellionBlackOps	UnitAttr	xm-dependency	原始mod/Mods/XM/XMNova.SC2Mod/Base.SC2Data/GameData/UnitData.xml	1	ability:MorphToHellionBlackOps
ability	MorphToHHHellion	Horner	ability-with-chain	no	ability	MorphToHHHellion	unit	HHHellion	UnitAttr	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/unitdata.xml	1	ability:MorphToHHHellion
ability	MorphToHHHellionTank	Horner	ability-with-chain	no	ability	MorphToHHHellionTank	unit	HHHellionTank	UnitAttr	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/unitdata.xml	1	ability:MorphToHHHellionTank
ability	MorphToLurkerStetmann	Stetmann	ability-with-chain	no	ability	MorphToLurkerStetmann	requirement	HaveLurkerDenStetmann	Requirements	xm-dependency	原始mod/Mods/XM/XMStetmann.SC2Mod/Base.SC2Data/GameData/requirementdata.xml	1	ability:MorphToLurkerStetmann
ability	MorphToLurkerStetmann	Stetmann	ability-with-chain	no	ability	MorphToLurkerStetmann	effect	PostMorphHeal	Effect	missing		1	ability:MorphToLurkerStetmann
ability	MorphToLurkerStetmann	Stetmann	ability-with-chain	no	ability	MorphToLurkerStetmann	unit	LurkerStetmannCocoon	UnitAttr	xm-dependency	原始mod/Mods/XM/XMStetmann.SC2Mod/Base.SC2Data/GameData/unitdata.xml	1	ability:MorphToLurkerStetmann
ability	MorphToLurkerStetmann	Stetmann	ability-with-chain	no	ability	MorphToLurkerStetmann	unit	LurkerStetmann	UnitAttr	xm-dependency	原始mod/Mods/XM/XMStetmann.SC2Mod/Base.SC2Data/GameData/unitdata.xml	1	ability:MorphToLurkerStetmann
ability	MorphToRavagerStetmann	Stetmann	ability-with-chain	no	ability	MorphToRavagerStetmann	requirement	HaveRoachWarrenStetmann	Requirements	xm-dependency	原始mod/Mods/XM/XMStetmann.SC2Mod/Base.SC2Data/GameData/requirementdata.xml	1	ability:MorphToRavagerStetmann
ability	MorphToRavagerStetmann	Stetmann	ability-with-chain	no	ability	MorphToRavagerStetmann	effect	PostMorphHeal	Effect	missing		1	ability:MorphToRavagerStetmann
ability	MorphToRavagerStetmann	Stetmann	ability-with-chain	no	ability	MorphToRavagerStetmann	unit	RavagerStetmannCocoon	UnitAttr	xm-dependency	原始mod/Mods/XM/XMStetmann.SC2Mod/Base.SC2Data/GameData/unitdata.xml	1	ability:MorphToRavagerStetmann
ability	MorphToRavagerStetmann	Stetmann	ability-with-chain	no	ability	MorphToRavagerStetmann	unit	RavagerStetmann	UnitAttr	xm-dependency	原始mod/Mods/XM/XMStetmann.SC2Mod/Base.SC2Data/GameData/unitdata.xml	1	ability:MorphToRavagerStetmann
ability	MorphToSuperGaryStetmann	Stetmann	ability-with-chain	no	ability	MorphToSuperGaryStetmann	requirement	SuperGaryStetmannRequirements	Requirements	xm-dependency	原始mod/Mods/XM/XMStetmann.SC2Mod/Base.SC2Data/GameData/requirementdata.xml	1	ability:MorphToSuperGaryStetmann
