RootKind	RootId	RootCommanders	RootCompleteness	RootManualFallback	FromKind	FromId	RefKind	RefId	Field	Resolution	Source	Depth	Via
ability	NanoRepair	Swann	ability-minimal	no	ability	NanoRepair	validator	NotUnrepairable	Validator	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/validatordata.xml	1	ability:NanoRepair
ability	NovaCoopCasterNuke	Nova	external-xm-dependency-node	no			ability	NovaCoopCasterNuke	profile-root	xm-dependency	原始mod/Mods/XM/XMNova.SC2Mod/Base.SC2Data/GameData/AbilData.xml	0	ability:NovaCoopCasterNuke
ability	NovaCoopDecoyTarget	Nova	external-xm-dependency-node	no			ability	NovaCoopDecoyTarget	profile-root	xm-dependency	原始mod/Mods/XM/XMNova.SC2Mod/Base.SC2Data/GameData/AbilData.xml	0	ability:NovaCoopDecoyTarget
ability	NovaGriffinBombingRunExecute	Nova	external-xm-dependency-node	no			ability	NovaGriffinBombingRunExecute	profile-root	xm-dependency	原始mod/Mods/XM/XMNova.SC2Mod/Base.SC2Data/GameData/AbilData.xml	0	ability:NovaGriffinBombingRunExecute
ability	NovaGriffinTransportLoad	Nova	external-xm-dependency-node	no			ability	NovaGriffinTransportLoad	profile-root	xm-dependency	原始mod/Mods/XM/XMNova.SC2Mod/Base.SC2Data/GameData/AbilData.xml	0	ability:NovaGriffinTransportLoad
ability	ObserverMorphtoObserverSiege	Artanis,Fenix,Karax,Zeratul	ability-with-chain	no	ability	ObserverMorphtoObserverSiege	unit	ObserverSiegeMode	UnitAttr	official-reference	游戏数据/官方SC2原始文本镜像/mods/balancemulti.sc2mod/base.sc2data/gamedata/unitdata.xml	1	ability:ObserverMorphtoObserverSiege
ability	OverseerMorphtoOverseerSiegeStetmann	Stetmann	ability-with-chain	no	ability	OverseerMorphtoOverseerSiegeStetmann	unit	OverseerStetmannSiegeMode	UnitAttr	xm-dependency	原始mod/Mods/XM/XMStetmann.SC2Mod/Base.SC2Data/GameData/unitdata.xml	1	ability:OverseerMorphtoOverseerSiegeStetmann
ability	OverseerSiegeMorphtoOverseerStetmann	Stetmann	ability-with-chain	no	ability	OverseerSiegeMorphtoOverseerStetmann	unit	OverseerStetmann	UnitAttr	xm-dependency	原始mod/Mods/XM/XMStetmann.SC2Mod/Base.SC2Data/GameData/unitdata.xml	1	ability:OverseerSiegeMorphtoOverseerStetmann
ability	PhasingModeTaldarim	Alarak	ability-with-chain	no	ability	PhasingModeTaldarim	unit	WarpPrismPhasingTaldarim	UnitAttr	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/unitdata.xml	1	ability:PhasingModeTaldarim
ability	PlaceHealingDrone	Nova	ability-with-chain	no	ability	PlaceHealingDrone	validator	RavenHealDroneAutoCast	Validator	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/validatordata.xml	1	ability:PlaceHealingDrone
ability	PlaceHealingDrone	Nova	ability-with-chain	no	ability	PlaceHealingDrone	effect	HealingDroneReleaseCreateUnit	Effect	xm-dependency	原始mod/Mods/XM/XMNova.SC2Mod/Base.SC2Data/GameData/EffectData.xml	1	ability:PlaceHealingDrone
ability	PlaceHealingDrone	Nova	ability-with-chain	no	ability	PlaceHealingDrone	unit	HealingDrone	Unit	xm-dependency	原始mod/Mods/XM/XMNova.SC2Mod/Base.SC2Data/GameData/UnitData.xml	1	ability:PlaceHealingDrone
ability	PowerFieldSuperGaryStetmannEnergy	Stetmann	ability-with-chain	no	ability	PowerFieldSuperGaryStetmannEnergy	requirement	HavePowerFieldEnergyRegenerationUpgrade	Requirements	xm-dependency	原始mod/Mods/XM/XMStetmann.SC2Mod/Base.SC2Data/GameData/requirementdata.xml	1	ability:PowerFieldSuperGaryStetmannEnergy
ability	PowerFieldSuperGaryStetmannEnergy	Stetmann	ability-with-chain	no	ability	PowerFieldSuperGaryStetmannEnergy	effect	PowerFieldSuperGaryStetmannCP	Effect	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/commanders/egonstetmann.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:PowerFieldSuperGaryStetmannEnergy
ability	PowerFieldSuperGaryStetmannEnergy	Stetmann	ability-with-chain	no	ability	PowerFieldSuperGaryStetmannEnergy	effect	PowerFieldSuperGaryStetmann	Effect	cross-kind-reference	原始mod/Mods/XM/XMStetmann.SC2Mod/Base.SC2Data/GameData/upgradedata.xml	1	ability:PowerFieldSuperGaryStetmannEnergy
ability	PrimalSlash	Kerrigan	ability-with-chain	no	ability	PrimalSlash	effect	PrimalSlashInitialSet	Effect	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:PrimalSlash
ability	PsionicLift	Kerrigan	ability-with-chain	no	ability	PsionicLift	effect	PsionicLiftRaiseSearch	Effect	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:PsionicLift
ability	PsiStorm	Artanis	ability-minimal	no	ability	PsiStorm	requirement	UsePsiStorm	Requirements	official-reference	游戏数据/官方SC2原始文本镜像/mods/liberty.sc2mod/base.sc2data/gamedata/requirementdata.xml	1	ability:PsiStorm
ability	RavagerAbathurCorrosiveBile	Abathur	ability-with-chain	no	ability	RavagerAbathurCorrosiveBile	effect	RavagerCorrosiveBileAoeLaunchSet	Effect	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:RavagerAbathurCorrosiveBile
ability	RavagerAbathurCorrosiveBile	Abathur	ability-with-chain	no	ability	RavagerAbathurCorrosiveBile	effect	RavagerCorrosiveBileAoeCursorDummy	Effect	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:RavagerAbathurCorrosiveBile
ability	RavagerStetmannCorrosiveBile	Stetmann	ability-with-chain	no	ability	RavagerStetmannCorrosiveBile	validator	RavagerStetmannCorrosiveBileNoNearbyMarker	Validator	xm-dependency	原始mod/Mods/XM/XMStetmann.SC2Mod/Base.SC2Data/GameData/validatordata.xml	1	ability:RavagerStetmannCorrosiveBile
ability	RavagerStetmannCorrosiveBile	Stetmann	ability-with-chain	no	ability	RavagerStetmannCorrosiveBile	effect	RavagerStetmannCorrosiveBileAoELaunchSet	Effect	xm-dependency	原始mod/Mods/XM/XMStetmann.SC2Mod/Base.SC2Data/GameData/effectdata.xml	1	ability:RavagerStetmannCorrosiveBile
ability	RavagerStetmannCorrosiveBile	Stetmann	ability-with-chain	no	ability	RavagerStetmannCorrosiveBile	effect	RavagerCorrosiveBileAoeCursorDummy	Effect	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:RavagerStetmannCorrosiveBile
ability	RavenMengskMorphtoRavenMengskSieged	Mengsk	ability-with-chain	no	ability	RavenMengskMorphtoRavenMengskSieged	unit	RavenMengskSieged	UnitAttr	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/UnitData.xml	1	ability:RavenMengskMorphtoRavenMengskSieged
ability	RavenMengskSiegedMorphtoRavenMengsk	Mengsk	ability-with-chain	no	ability	RavenMengskSiegedMorphtoRavenMengsk	unit	RavenMengsk	UnitAttr	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/UnitData.xml	1	ability:RavenMengskSiegedMorphtoRavenMengsk
ability	RavenTargetLock	Horner	ability-with-chain	no	ability	RavenTargetLock	validator	NotHaveTargetLock	Validator	official-reference	游戏数据/官方SC2原始文本镜像/campaigns/void.sc2campaign/base.sc2data/gamedata/validatordata.xml	1	ability:RavenTargetLock
ability	RavenTargetLock	Horner	ability-with-chain	no	ability	RavenTargetLock	validator	NotInterceptor	Validator	official-reference	游戏数据/官方SC2原始文本镜像/mods/liberty.sc2mod/base.sc2data/gamedata/validatordata.xml	1	ability:RavenTargetLock
ability	RavenTargetLock	Horner	ability-with-chain	no	ability	RavenTargetLock	effect	RavenAnalyzeCP	Effect	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:RavenTargetLock
ability	ScienceVesselNanoRepairDouble	Swann	ability-with-chain	no	ability	ScienceVesselNanoRepairDouble	requirement	ScienceVesselNanoRepairDoubleUse	Requirements	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/requirementdata.xml	1	ability:ScienceVesselNanoRepairDouble
ability	ScienceVesselNanoRepairDouble	Swann	ability-with-chain	no	ability	ScienceVesselNanoRepairDouble	validator	NotWarpingIn	Validator	official-reference	游戏数据/官方SC2原始文本镜像/mods/liberty.sc2mod/base.sc2data/gamedata/validatordata.xml	1	ability:ScienceVesselNanoRepairDouble
ability	ScienceVesselNanoRepairDouble	Swann	ability-with-chain	no	ability	ScienceVesselNanoRepairDouble	validator	CasterHas10Energy	Validator	official-reference	游戏数据/官方SC2原始文本镜像/mods/liberty.sc2mod/base.sc2data/gamedata/validatordata.xml	1	ability:ScienceVesselNanoRepairDouble
ability	ScienceVesselNanoRepairDouble	Swann	ability-with-chain	no	ability	ScienceVesselNanoRepairDouble	effect	ScienceVesselNanoRepairDoublePersistent	Effect	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:ScienceVesselNanoRepairDouble
ability	ScourgeDetonate	Zagara	ability-with-chain	no	ability	ScourgeDetonate	effect	SuicideSet	Effect	official-reference	游戏数据/官方SC2原始文本镜像/campaigns/liberty.sc2campaign/base.sc2data/gamedata/effectdata.xml	1	ability:ScourgeDetonate
ability	SCVMengskEnlist	Mengsk	ability-with-chain	no	ability	SCVMengskEnlist	effect	TrooperMengskMorphSet	Effect	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/EffectData.xml	1	ability:SCVMengskEnlist
ability	SentryFenixPhasingMode	Fenix	ability-with-chain	no	ability	SentryFenixPhasingMode	unit	SentryFenixPhasing	UnitAttr	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/unitdata.xml	1	ability:SentryFenixPhasingMode
ability	SiegeModeMengsk	Mengsk	ability-with-chain	no	ability	SiegeModeMengsk	unit	SiegeTankMengskSieged	UnitAttr	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/UnitData.xml	1	ability:SiegeModeMengsk
ability	SiegeTank_BlackOpsSiege	Nova	ability-with-chain	no	ability	SiegeTank_BlackOpsSiege	effect	SiegeTankSiegeModeProgressiveRangeInceaseAB	Effect	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:SiegeTank_BlackOpsSiege
ability	SiegeTank_BlackOpsSiege	Nova	ability-with-chain	no	ability	SiegeTank_BlackOpsSiege	unit	SiegeTankSieged_BlackOps	UnitAttr	xm-dependency	原始mod/Mods/XM/XMNova.SC2Mod/Base.SC2Data/GameData/UnitData.xml	1	ability:SiegeTank_BlackOpsSiege
ability	SIMorphToOverseer	Stukov	external-xm-dependency-node	no			ability	SIMorphToOverseer	profile-root	xm-dependency	原始mod/Mods/XM/XMStukov.SC2Mod/Base.SC2Data/GameData/AbilData.xml	0	ability:SIMorphToOverseer
ability	Snipe_BlackOps	Nova	ability-with-chain	no	ability	Snipe_BlackOps	effect	Snipe_BlackOpsSet	Effect	xm-dependency	原始mod/Mods/XM/XMNova.SC2Mod/Base.SC2Data/GameData/EffectData.xml	1	ability:Snipe_BlackOps
ability	Snipe_BlackOps	Nova	ability-with-chain	no	ability	Snipe_BlackOps	effect	Snipe	Effect	cross-kind-reference	游戏数据/官方SC2原始文本镜像/mods/liberty.sc2mod/base.sc2data/gamedata/abildata.xml	1	ability:Snipe_BlackOps
ability	SOADarkPylon	Vorazun	ability-with-chain	no	ability	SOADarkPylon	validator	HasVisionOfTarget	Validator	official-reference	游戏数据/官方SC2原始文本镜像/mods/core.sc2mod/base.sc2data/gamedata/validatordata.xml	1	ability:SOADarkPylon
ability	SOADarkPylon	Vorazun	ability-with-chain	no	ability	SOADarkPylon	effect	SOAProxyPylonVisualAB	Effect	official-reference	游戏数据/官方SC2原始文本镜像/campaigns/void.sc2campaign/base.sc2data/gamedata/effectdata.xml	1	ability:SOADarkPylon
ability	SOAMapWideChrono	Karax	ability-with-chain	no	ability	SOAMapWideChrono	effect	ChronoBoost	Effect	official-reference	游戏数据/官方SC2原始文本镜像/mods/liberty.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:SOAMapWideChrono
ability	SOAMapWideChrono	Karax	ability-with-chain	no	effect	SOAMapWideChronoSearch	effect	SOAMapWideChronoAB	EffectAttr	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	2	ability:SOAMapWideChrono -> effect:SOAMapWideChronoSearch
ability	SOAOrbitalStrikeActivate	Artanis	external-official-reference-node	no			ability	SOAOrbitalStrikeActivate	profile-root	official-reference	游戏数据/官方SC2原始文本镜像/campaigns/void.sc2campaign/base.sc2data/gamedata/abildata.xml	0	ability:SOAOrbitalStrikeActivate
ability	SOAOrbitalStrikeExecute	Artanis	external-official-reference-node	no			ability	SOAOrbitalStrikeExecute	profile-root	official-reference	游戏数据/官方SC2原始文本镜像/campaigns/void.sc2campaign/base.sc2data/gamedata/abildata.xml	0	ability:SOAOrbitalStrikeExecute
ability	SOAOrbitalStrikeKarax	Karax	ability-with-chain	no	ability	SOAOrbitalStrikeKarax	requirement	HaveSOAOrbitalStrike	Requirements	official-reference	游戏数据/官方SC2原始文本镜像/campaigns/void.sc2campaign/base.sc2data/gamedata/requirementdata.xml	1	ability:SOAOrbitalStrikeKarax
ability	SOAOrbitalStrikeKarax	Karax	ability-with-chain	no	effect	SOAOrbitalStrikeCP	effect	SOAOrbitalStrikeImpactSet	Effect	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	2	ability:SOAOrbitalStrikeKarax -> effect:SOAOrbitalStrikeCP
ability	SOAOrbitalStrikeKarax	Karax	ability-with-chain	no	effect	SOAOrbitalStrikeImpactSearch	effect	SOAOrbitalStrikeDamageSet	EffectAttr	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	2	ability:SOAOrbitalStrikeKarax -> effect:SOAOrbitalStrikeImpactSearch
ability	SOAPylonPower	Artanis	ability-with-chain	no	ability	SOAPylonPower	effect	SOAPylonPowerCoop	Effect	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:SOAPylonPower
ability	SOAShadowGuardCalldown	Vorazun	ability-with-chain	no	effect	ShadowGuardCU	validator	Pathable	Validator	official-reference	游戏数据/官方SC2原始文本镜像/mods/core.sc2mod/base.sc2data/gamedata/validatordata.xml	2	ability:SOAShadowGuardCalldown -> effect:ShadowGuardCU
ability	SOAShadowGuardCalldown	Vorazun	ability-with-chain	no	effect	ShadowGuardCU	effect	ShadowGuardSpawnSet	Effect	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	2	ability:SOAShadowGuardCalldown -> effect:ShadowGuardCU
ability	SOAShadowGuardCalldown	Vorazun	ability-with-chain	no	effect	ShadowGuardCU	unit	VorazunShadowGuard	Unit	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/unitdata.xml	2	ability:SOAShadowGuardCalldown -> effect:ShadowGuardCU
ability	SOAStrafeAttack	Artanis	external-official-reference-node	no			ability	SOAStrafeAttack	profile-root	official-reference	游戏数据/官方SC2原始文本镜像/campaigns/void.sc2campaign/base.sc2data/gamedata/abildata.xml	0	ability:SOAStrafeAttack
ability	SOAStrafeAttackExecute	Artanis	external-official-reference-node	no			ability	SOAStrafeAttackExecute	profile-root	official-reference	游戏数据/官方SC2原始文本镜像/campaigns/void.sc2campaign/base.sc2data/gamedata/abildata.xml	0	ability:SOAStrafeAttackExecute
ability	SOASummonFenix	Fenix	ability-with-chain	no	effect	SOASummonFenixInitialSet	effect	SOASummonFenixHeroSummonCleanupDummy	Effect	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	2	ability:SOASummonFenix -> effect:SOASummonFenixInitialSet
ability	SOASummonFenix	Fenix	ability-with-chain	no	effect	SOASummonFenixInitialSet	effect	SOASummonFenixHeroSummonCasterBehaviorCleanup	Effect	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	2	ability:SOASummonFenix -> effect:SOASummonFenixInitialSet
ability	SOASummonFenix	Fenix	ability-with-chain	no	effect	SOASummonFenixInitialSet	effect	SOASummonFenixCU	Effect	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	2	ability:SOASummonFenix -> effect:SOASummonFenixInitialSet
ability	SOASummonFenix	Fenix	ability-with-chain	no	effect	SOASummonFenixInitialSet	effect	SOASummonFenixActiveAB	Effect	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	2	ability:SOASummonFenix -> effect:SOASummonFenixInitialSet
ability	SOASummonFenixArbiter	Fenix	ability-with-chain	no	effect	SOASummonFenixArbiterInitialSet	effect	SOASummonFenixHeroSummonCleanupDummy	Effect	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	2	ability:SOASummonFenixArbiter -> effect:SOASummonFenixArbiterInitialSet
ability	SOASummonFenixArbiter	Fenix	ability-with-chain	no	effect	SOASummonFenixArbiterInitialSet	effect	SOASummonFenixHeroSummonCasterBehaviorCleanup	Effect	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	2	ability:SOASummonFenixArbiter -> effect:SOASummonFenixArbiterInitialSet
ability	SOASummonFenixArbiter	Fenix	ability-with-chain	no	effect	SOASummonFenixArbiterInitialSet	effect	SOASummonFenixArbiterCU	Effect	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	2	ability:SOASummonFenixArbiter -> effect:SOASummonFenixArbiterInitialSet
ability	SOASummonFenixArbiter	Fenix	ability-with-chain	no	effect	SOASummonFenixArbiterInitialSet	effect	SOASummonFenixArbiterActiveAB	Effect	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	2	ability:SOASummonFenixArbiter -> effect:SOASummonFenixArbiterInitialSet
ability	SOASummonFenixDragoon	Fenix	ability-with-chain	no	effect	SOASummonFenixDragoonInitialSet	effect	SOASummonFenixHeroSummonCleanupDummy	Effect	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	2	ability:SOASummonFenixDragoon -> effect:SOASummonFenixDragoonInitialSet
ability	SOASummonFenixDragoon	Fenix	ability-with-chain	no	effect	SOASummonFenixDragoonInitialSet	effect	SOASummonFenixHeroSummonCasterBehaviorCleanup	Effect	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	2	ability:SOASummonFenixDragoon -> effect:SOASummonFenixDragoonInitialSet
ability	SOASummonFenixDragoon	Fenix	ability-with-chain	no	effect	SOASummonFenixDragoonInitialSet	effect	SOASummonFenixDragoonCU	Effect	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	2	ability:SOASummonFenixDragoon -> effect:SOASummonFenixDragoonInitialSet
ability	SOASummonFenixDragoon	Fenix	ability-with-chain	no	effect	SOASummonFenixDragoonInitialSet	effect	SOASummonFenixDragoonActiveAB	Effect	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	2	ability:SOASummonFenixDragoon -> effect:SOASummonFenixDragoonInitialSet
ability	SoASuperShield	Artanis	external-official-reference-node	no			ability	SoASuperShield	profile-root	official-reference	游戏数据/官方SC2原始文本镜像/campaigns/void.sc2campaign/base.sc2data/gamedata/abildata.xml	0	ability:SoASuperShield
ability	SOAThermalLanceExecute	Karax	ability-with-chain	no	effect	SOAThermalLanceSet	effect	SOAThermalLanceCP	Effect	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	2	ability:SOAThermalLanceExecute -> effect:SOAThermalLanceSet
ability	SOAThermalLanceExecute	Karax	ability-with-chain	no	effect	SOAThermalLanceSet	effect	SOASolarLanceFireBeamInitialCP	Effect	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	2	ability:SOAThermalLanceExecute -> effect:SOAThermalLanceSet
ability	SOATimeFreeze	Vorazun	external-official-reference-node	no			ability	SOATimeFreeze	profile-root	official-reference	游戏数据/官方SC2原始文本镜像/campaigns/void.sc2campaign/base.sc2data/gamedata/abildata.xml	0	ability:SOATimeFreeze
ability	StukovInfestedSiegeTankDeepTunnel	Stukov	ability-with-chain	no	ability	StukovInfestedSiegeTankDeepTunnel	effect	StukovInfestedSiegeTankDeepTunnelCU	Effect	xm-dependency	原始mod/Mods/XM/XMStukov.SC2Mod/Base.SC2Data/GameData/EffectData.xml	1	ability:StukovInfestedSiegeTankDeepTunnel
ability	StukovInfestedSiegeTankDeepTunnel	Stukov	ability-with-chain	no	ability	StukovInfestedSiegeTankDeepTunnel	effect	AbathurDeepTunnelCU	Effect	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:StukovInfestedSiegeTankDeepTunnel
ability	StukovInfestedSiegeTankDeepTunnel	Stukov	ability-with-chain	no	ability	StukovInfestedSiegeTankDeepTunnel	effect	SISiegeTankSiegedTentacleDisable	Effect	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:StukovInfestedSiegeTankDeepTunnel
ability	StukovInfestedSiegeTankUproot	Stukov	ability-with-chain	no	ability	StukovInfestedSiegeTankUproot	unit	StukovInfestedSiegeTankUprooted	UnitAttr	xm-dependency	原始mod/Mods/XM/XMStukov.SC2Mod/Base.SC2Data/GameData/UnitData.xml	1	ability:StukovInfestedSiegeTankUproot
ability	SuicideBuilding	Zagara	ability-with-chain	no	ability	SuicideBuilding	behavior	SuicideBuilding	BehaviorArray	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/behaviordata.xml	1	ability:SuicideBuilding
ability	SuicideBuilding	Zagara	ability-with-chain	no	ability	SuicideBuilding	behavior	SuicideBuilding	Behavior	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/behaviordata.xml	1	ability:SuicideBuilding
ability	SuperGaryStetmannOrb	Stetmann	ability-with-chain	no	ability	SuperGaryStetmannOrb	effect	GaryStetmannOrbInitialSwitch	Effect	xm-dependency	原始mod/Mods/XM/XMStetmann.SC2Mod/Base.SC2Data/GameData/effectdata.xml	1	ability:SuperGaryStetmannOrb
ability	SuperGaryStetmannPowerTowerOverchargeEnergy	Stetmann	ability-with-chain	no	ability	SuperGaryStetmannPowerTowerOverchargeEnergy	requirement	HavePowerFieldEnergyRegenerationUpgrade	Requirements	xm-dependency	原始mod/Mods/XM/XMStetmann.SC2Mod/Base.SC2Data/GameData/requirementdata.xml	1	ability:SuperGaryStetmannPowerTowerOverchargeEnergy
ability	SuperGaryStetmannPowerTowerOverchargeEnergy	Stetmann	ability-with-chain	no	ability	SuperGaryStetmannPowerTowerOverchargeEnergy	effect	PowerTowerOverchargeFindTarget	Effect	xm-dependency	原始mod/Mods/XM/XMStetmann.SC2Mod/Base.SC2Data/GameData/effectdata.xml	1	ability:SuperGaryStetmannPowerTowerOverchargeEnergy
ability	SuperGaryStetmannRecall	Stetmann	ability-with-chain	no	ability	SuperGaryStetmannRecall	effect	GaryStetmannRecallFindTarget	Effect	xm-dependency	原始mod/Mods/XM/XMStetmann.SC2Mod/Base.SC2Data/GameData/effectdata.xml	1	ability:SuperGaryStetmannRecall
ability	SuperGaryStetmannRecall	Stetmann	ability-with-chain	no	ability	SuperGaryStetmannRecall	effect	MassRecall	Effect	cross-kind-reference	游戏数据/官方SC2原始文本镜像/mods/balancemulti.sc2mod/base.sc2data/gamedata/abildata.xml	1	ability:SuperGaryStetmannRecall
ability	SuperStimpackMarine	Nova	ability-minimal	no	ability	SuperStimpackMarine	requirement	HaveMarineSuperStim	Requirements	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/requirementdata.xml	1	ability:SuperStimpackMarine
ability	SuperStimpackMarine	Nova	ability-minimal	no	ability	SuperStimpackMarine	validator	CasterLifeNotFullOrCasterFiringWeapon	Validator	xm-dependency	原始mod/Mods/XM/XMTychus.SC2Mod/Base.SC2Data/GameData/ValidatorData.xml	1	ability:SuperStimpackMarine
ability	SymbioteCarapace	Abathur	ability-with-chain	no	ability	SymbioteCarapace	button	CommanderKerriganMutatingCarapace	DefaultButtonFace	official-reference	游戏数据/官方SC2原始文本镜像/mods/liberty.sc2mod/base.sc2data/gamedata/buttondata.xml	1	ability:SymbioteCarapace
ability	SymbioteCarapace	Abathur	ability-with-chain	no	ability	SymbioteCarapace	validator	HasCarapaceTakenDamageBehaviorCheck	Validator	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/validatordata.xml	1	ability:SymbioteCarapace
ability	SymbioteCarapace	Abathur	ability-with-chain	no	ability	SymbioteCarapace	validator	IsNotBuried	Validator	official-reference	游戏数据/官方SC2原始文本镜像/mods/liberty.sc2mod/base.sc2data/gamedata/validatordata.xml	1	ability:SymbioteCarapace
ability	SymbioteCarapace	Abathur	ability-with-chain	no	ability	SymbioteCarapace	effect	SymbioteCarapaceSet	Effect	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:SymbioteCarapace
ability	TerranBuildMengsk	Mengsk	ability-with-chain	no	ability	TerranBuildMengsk	requirement	HaveCommandCenterMengsk	Requirements	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	1	ability:TerranBuildMengsk
ability	TerranBuildMengsk	Mengsk	ability-with-chain	no	ability	TerranBuildMengsk	requirement	HaveBarracksMengsk	Requirements	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	1	ability:TerranBuildMengsk
